Title,Publisher,Date,Link
3 reasons analysts say Ethereum may replicate Bitcoin's 2016 bull run,Cointelegraph,2021-01-07,https://cointelegraph.com/news/3-reasons-analysts-say-ethereum-may-replicate-bitcoin-s-2016-bull-run
How to Play Sorare: Beginner's Guide to Ethereum's Fantasy ...,Crypto Briefing,2021-01-07,https://cryptobriefing.com/play-sorare-beginners-guide-ethereum-fantasy-soccer/
"Bitcoin price spikes 12%, breaks $40,000 as crypto market exceeds $1 trillion",Markets Insider,2021-01-07,https://markets.businessinsider.com/currencies/news/bitcoin-price-cryptocurrency-market-cap-apple-record-high-2021-1-1029940052
"Warp speed to $2,000? Watch these levels as Ethereum nears all-time high",Cointelegraph,2021-01-07,https://cointelegraph.com/news/2-000-eth-or-bust-key-levels-to-watch-as-ethereum-looks-to-break-its-all-time-high
3 Ethereum Alternatives That Banks Should Be Monitoring | Bitcoinist.com,Bitcoinist,2021-01-07,https://bitcoinist.com/3-ethereum-alternatives-that-banks-should-be-monitoring/
Can Wrapped Monero save the day for the privacy coin?,AMBCrypto,2021-01-07,https://ambcrypto.com/can-wrapped-monero-save-the-day-for-the-privacy-coin/
Ethereum é alternativa para quem perdeu alta do Bitcoin?,CriptoFácil,2021-01-07,https://www.criptofacil.com/ethereum-e-alternativa-para-quem-perdeu-alta-do-bitcoin/
Ethereum makes the list of top-100 global assets By BTC Peers,Investing.com,2021-01-07,https://www.investing.com/news/cryptocurrency-news/ethereum-makes-the-list-of-top100-global-assets-2381630
"GK8 Now Enables Banks to Offer Staking on Eth2.0, Opening ...",Crypto Reporter,2021-01-07,https://www.crypto-reporter.com/press-releases/gk8-staking-eth2-14935/
3 Reasons Why Several Analysts Say Ethereum Could Replicate Bitcoin's 2016 Uptrend,Cointelegraph,2021-01-07,https://es.cointelegraph.com/news/3-reasons-analysts-say-ethereum-may-replicate-bitcoin-s-2016-bull-run
"Comparing the technicals of Polkadot (DOT), Cosmos (ATOM), and Avalanche (AVAX)",CryptoSlate,2021-01-07,https://cryptoslate.com/comparing-the-technicals-of-polkadot-dot-cosmos-atom-and-avalanche-avax/
"Rapper HiiiKey confirms YouTube channel hack, fake crypto giveaway steals $70K",Cointelegraph,2021-01-07,https://cointelegraph.com/news/rapper-hiiikey-confirms-youtube-channel-hack-fake-crypto-giveaway-steals-70k
"US Dollar Crashes To USD 40,000 per Bitcoin",Crypto News,2021-01-07,https://cryptonews.com/news/us-dollar-crashes-to-usd-40-000-per-bitcoin-8840.htm
Bitcoin or Ethereum: which one to choose? Marco Amadori's advice,Money.it,2021-01-07,https://www.money.it/Bitcoin-Ethereum-quale-scegliere-consigli-Marco-Amadori
Barry Silbert Steps Down as Grayscale CEO,CryptoPotato,2021-01-07,https://cryptopotato.com/barry-silbert-steps-down-as-grayscale-ceo/
Ethereum price: will the all-time high follow?,IG,2021-01-07,https://www.ig.com/ch/nachrichten-und-trading-ideen/ethereum-kurs--folgt-nun-das-allzeithoch--210107
Institutional Custody Will Challenge Retail-Oriented Crypto,CoinDesk,2021-01-07,https://www.coindesk.com/policy/2021/01/07/institutional-custody-will-challenge-retail-oriented-crypto/
Stellar Lumens Price Analysis: 07 January,AMBCrypto,2021-01-07,https://ambcrypto.com/stellar-lumens-price-analysis-07-january/
"Cardano price prediction: ADA to retest $0.35, analyst",Cryptopolitan,2021-01-07,https://www.cryptopolitan.com/cardano-price-prediction-ada-to-035/
Opportunities and Risks Ethereum 2.0: How to start staking ...,BTC Echo,2021-01-07,https://www.btc-echo.de/news/ethereum-2-0-wie-man-mit-staking-rendite-machen-kann-107926/
Cardano Price Explodes: Is A Sleeping Giant Awakening?,BTC Echo,2021-01-07,https://www.btc-echo.de/news/cardano-kurs-explodiert-erwacht-ein-schlafender-riese-108076/
"What is the latest situation in Bitcoin, Ethereum and XRP? How many dollars / TL was BTC, ETH and XPR?",NTV,2021-01-07,"https://www.ntv.com.tr/ekonomi/bitcoin-ethereum-ve-xrpda-son-durum-ne-btc-eth-ve-xpr-kac-dolar-tl-oldu,GONIBYMIsU-dNA2QlTNxGw"
Polkadot Price Analysis: 07 January,AMBCrypto,2021-01-07,https://ambcrypto.com/polkadot-price-analysis-07-january/
"January 7, 2021 Ethereum (ETH) Price Analysis: Leading Altcoin ...",Coinkolik.com,2021-01-07,https://www.coinkolik.com/7-ocak-2021-ethereum-eth-fiyat-analizi-lider-altcoin-yukselisini-surdurecek-mi/
Poolz Expands Cross-Chain Capabilities with M...,Crypto Daily,2021-01-07,https://cryptodaily.co.uk/2021/01/poolz-expands-cross-chain-capabilities-with-moonbeam-integration
Raoul Pal: Ethereum Fiyatı 20 Bin Dolar Olabilir,Koin Bülteni,2021-01-07,https://koinbulteni.com/raoul-pal-ethereum-fiyati-20-bin-dolar-olabilir-90446.html
New Online System at Mt. Gox May Be Used to Facilitate ...,Bitcoin.com News,2021-01-07,https://news.bitcoin.com/new-online-system-at-mt-gox-may-be-used-to-facilitate-bitcoin-refunds-to-creditors-says-trustee/
Maker (MKR) Reaches the Highest Level of the Last 2 Years!,Coinkolik.com,2021-01-07,https://www.coinkolik.com/maker-mkr-son-2-yilin-en-yuksek-seviyesine-ulasti/
5 best Bitcoin wallets for iPhone - Jablíčkář.cz,Apple picker,2021-01-07,https://jablickar.cz/5-nejlepsich-bitcoin-penezenek-pro-iphone/
"Ethereum price above USD 1,250 / PLN 4,660 - Current exchange rate ...",Kryptowaluty.Expert BitCoin,2021-01-07,https://kryptowaluty.expert/cena-ethereum-powyzej-1-250-usd-4-660-zl-aktualny-kurs-eth/
"State Power Operator In Iran Has Shut Down Over 1,600 Illegal Bitcoin Mining Farms",Cryptotrends,2021-01-07,https://www.criptotendencias.com/actualidad/operador-estatal-de-energia-electrica-en-iran-ha-cerrado-mas-de-1-600-granjas-de-mineria-de-bitcoin-ilegales/
